"","type","doy","site","sedDepth","ch4_ppm","omit","ch4_sedvol","X","bulk_density","porosity","orgmatter","pch4_head","tKH_ch4","ch4_head","ch4_aq","vol_poresol","vol_porewater","ch4_tot_umol","ch4_porewater"
"117","Core",183,"PB2",10,295.00633,"",1.5,NA,1.654,0.4255,1.17880555722618,0.0002920562667,0.00142,11.9313217827435,0.414719898714,69.13825,0.638249999999999,0.259005045717853,570.97369208771
"118","Core",187,"G1",1,130.94514,"",2,NA,1.5385,0.486499999999999,0.0326637269312248,0.0001296356886,0.00142,5.29598331407463,0.184082677812,68.973,0.972999999999999,0.11493474726198,166.364596917301
"119","Core",187,"G1",5,529.77367,"",2.5,NA,0.88,0.2988,2.90197167453483,0.0005244759333,0.00142,21.4263203396177,0.744755825286,68.247,0.747,0.464458641094927,879.507802700719
"120","Core",187,"G1",10,482.14517,"",1.5,NA,1.294,0.398499999999999,2.59655079285464,0.0004773237183,0.00142,19.5000194377713,0.677799679986,69.09775,0.597749999999999,0.423278827993458,996.573367571657
"121","Core",187,"S0",1,433.79366,"",1.5,NA,0.279333333333332,0.740000000000001,15.2086771987739,0.0004294557234,0.00142,17.5444769092718,0.609827127228,69.61,1.11,0.381143061967217,481.800722092465
"122","Core",187,"S0",5,1065.56388,"",2,NA,0.257333333333333,0.635333333333334,16.4446721311475,0.0010549082412,0.00142,43.0959753722866,1.497969702504,69.2706666666667,1.27066666666667,0.935725473334573,1035.32748619005
"123","Core",187,"S0",10,1010.38943,"",2,NA,0.2325,0.484,14.8785207482262,0.0010002855357,0.00142,40.8644838746774,1.420405460694,68.968,0.968,0.886844092092813,1290.34898789227
"124","Core",187,"S0",15,1453.18428,"",2,NA,0.291999999999999,0.724,14.5558086560364,0.0014386524372,0.00142,58.7730075293788,2.042886460824,69.448,1.448,1.2764768003024,1238.09901125275
"125","Core",187,"S0",20,949.57506,"",2,NA,0.374666666666666,0.601333333333334,12.5597028126658,0.0009400793094,0.00142,38.4048898127981,1.334912619348,69.2026666666667,1.20266666666667,0.833779056894868,975.079210165994
"126","Core",187,"Y0",1,165.55205,"",1.5,NA,0.140666666666667,0.642666666666667,30.2303714151387,0.0001638965295,0.00142,6.69563524397201,0.23273307189,69.464,0.964,0.145424613547407,211.85144909985
"127","Core",187,"Y0",5,592.23283,"",1,NA,0.152666666666666,0.707333333333333,33.677863910422,0.0005863105017,0.00142,23.9524367664749,0.832560912414,69.7073333333333,0.707333333333333,0.520433118123164,1031.80779515089
"128","Core",187,"Y0",10,427.53689,"",1.5,NA,0.158,0.661999999999999,34.3068696009872,0.0004232615211,0.00142,17.2914262842543,0.601031359962,69.493,0.992999999999999,0.375575370783686,531.06189087398
"129","Core",187,"Y0",15,836.25708,"",1.5,NA,0.218,0.680000000000001,31.7051108095884,0.0008278945092,0.00142,33.8218244828084,1.175610203064,69.52,1.02,0.734652706911898,1011.13941256682
"130","Core",187,"Y0",20,1012.38571,"",1.5,NA,0.186666666666667,0.528666666666666,27.0203794799719,0.0010022618529,0.00142,40.94522200341,1.423211831118,69.293,0.792999999999999,0.889058820859499,1576.01890156363
"131","Core",187,"Y1",1,375.44022,"",1.5,NA,0.299333333333333,0.862000000000001,18.5651214128035,0.0003716858178,0.00142,15.1844134158206,0.527793861276,69.793,1.293,0.329968708050928,357.699065018557
"132","Core",187,"Y1",5,485.77052,"",1.5,NA,0.536,1.244,16.2666174298375,0.0004809128148,0.00142,19.6466441472311,0.682896197016,70.366,1.866,0.42732763280353,319.944567500656
"133","Core",187,"Y1",10,353.35949,"",2,NA,0.181500000000001,0.5965,61.9354838709677,0.0003498258951,0.00142,14.2913739517933,0.496752771042,69.193,1.193,0.310264238101734,365.805414170518
"134","Core",187,"Y2",1,246.56202,"",1.5,NA,1.21533333333333,0.405333333333334,1.90413657255415,0.0002440963998,0.00142,9.97202602406272,0.346616887716,69.108,0.608000000000001,0.216462182603212,501.019387027155
"135","Core",187,"Y2",5,343.75613,"",2,NA,1.49933333333333,0.474666666666667,1.56111012275397,0.0003403185687,0.00142,13.9029728678046,0.483252367554,68.9493333333333,0.949333333333333,0.301714338579615,447.672595628644
"136","Core",187,"Y2",10,338.28092,"",1.5,NA,2.2845,0.535,0.75283407011861,0.0003348981108,0.00142,13.6815318826634,0.475555317336,69.3025,0.8025,0.297076703686225,520.359532796268
"137","Core",187,"Y2",15,462.51119,"",1.5,NA,1.718,0.532666666666668,4.4070295224425,0.0004578860781,0.00142,18.7059370421293,0.650198230902,69.299,0.799000000000001,0.406172863427823,714.583498513608
"138","Core",197,"CFL1",1,5.37213,"",2.5,NA,1.96745,0.52455,2.68782960943671,5.3184087e-06,0.00142,0.21727198765101,0.007552140354,68.811375,1.311375,0.00471407010789193,5.0676700574024
"139","Core",197,"CFL1",5,39.12913,"",3,NA,1.1756,0.419999999999999,3.40963443799112,3.87378387e-05,0.00142,1.58254991039956,0.055007730954,68.26,1.26,0.0343056713038311,38.510073135587
"140","Core",197,"CFL2",1,79.41154,"",2.5,NA,0.951466666666666,0.454533333333334,4.91454506772567,7.86174246e-05,0.00142,3.21174341243188,0.111636742932,68.6363333333333,1.13633333333333,0.069664470090126,86.5164796874819
"141","Core",197,"PB0",1,628.085,"",3,NA,0.218,1.05033333333333,22.8242424242425,0.00062180415,0.00142,25.4024523538679,0.882961893,70.151,3.151,0.552330468973202,245.191193360501
"142","Core",197,"PB0",5,854.29463,"",3,NA,0.255666666666666,0.817333333333334,26.013986013986,0.0008457516837,0.00142,34.5513403993731,1.200967390854,69.452,2.452,0.750417047399974,429.816537835616
"143","Core",197,"PB0",10,2456.83771,"",3,NA,0.304,0.797666666666667,23.5187287173666,0.0024322693329,0.00142,99.365058661584,3.453822452718,69.393,2.393,2.15789582563878,1266.88745227109
"144","Core",197,"PB0",15,2844.00757,"",3,NA,0.393666666666667,0.875333333333334,22.6689478186484,0.0028155674943,0.00142,115.023869047923,3.998105841906,69.626,2.626,2.49888738146889,1335.10104801089
"145","Core",197,"PB0",20,1663.38134,"",3,NA,0.469666666666667,0.695666666666667,17.9242534595776,0.0016467475266,0.00142,67.2742785381963,2.338381487772,69.087,2.087,1.46026970285419,984.782833739946
"146","Core",197,"PB1",1,205.65458,"",3,NA,0.744166666666667,0.7815,5.93762767261336,0.0002035980342,0.00142,8.31755362698476,0.289109208564,69.3445,2.3445,0.180617021881681,108.263411584558
"147","Core",197,"PB1",5,1472.57373,"",3,NA,1.31493333333333,0.475733333333333,2.41627160116226,0.0014578479927,0.00142,59.5572000826044,2.070144149634,68.4272,1.4272,1.29139528641524,1278.53838075158
"148","Core",197,"PB1",10,1787.9364,"",3,NA,0.813666666666666,0.54,NA,0.001770057036,0.00142,72.3118195988539,2.51348099112,68.62,1.62,1.56844183776533,1366.43558393712
"149","Core",197,"PB1",15,2022.8095,"",3,NA,0.506366666666667,0.598633333333333,12.8409540123864,0.002002581405,0.00142,81.8110955439175,2.8436655951,68.7959,1.7959,1.77498113289029,1393.44815403438
"150","Core",197,"PB1",20,1517.57788,"",3,NA,0.011333333333333,1.28466666666667,14.1339066339066,0.0015024021012,0.00142,61.3773610100288,2.133410983704,70.854,3.854,1.33603970236586,482.999752251424
"151","Core",197,"PB2",1,15.03087,"",2.5,NA,0.711266666666666,0.651733333333334,5.21593891672633,1.48805613e-05,0.00142,0.60791287646128,0.021130397046,69.1293333333333,1.62933333333333,0.0131963798491642,11.3963653375373
"152","Core",197,"PB2",5,61.03464,"",2.5,NA,1.2359,0.554599999999999,4.71648333806876,6.04242936e-05,0.00142,2.46850272580221,0.085802496912,68.8865,1.3865,0.0535646382813327,54.4381649063856
"153","Core",197,"PB2",10,54.58877,"",2.5,NA,1.5014,0.3606,2.89048234088985,5.40428823e-05,0.00142,2.20780408540445,0.076740892866,68.4015,0.901500000000001,0.0478704560341427,75.042732312185
"154","Core",201,"S0",1,2137.32947,"",3,NA,0.19804,0.81796,30.2848575712145,0.0021159561753,0.00142,86.4427745069422,3.004657768926,69.45388,2.45388,1.87744747488438,1074.51038274917
"155","Core",201,"S0",5,1825.59771,"",3,NA,0.285266666666666,0.861733333333333,23.4032411820782,0.0018073417329,0.00142,73.8350045704091,2.566425260718,69.5852,2.5852,1.60395680124594,870.689547199166
"156","Core",201,"S0",10,2034.23115,"",3,NA,0.353733333333333,0.6066,18.4998056743101,0.0020138888385,0.00142,82.2730360773287,2.85972215067,68.8198,1.8198,1.78507178499785,1382.76836474741
"157","Core",201,"S0",15,2049.93277,"",3,NA,0.528333333333333,0.642000000000001,13.8408521303258,0.0020294334423,0.00142,82.9080769618085,2.881795488066,68.926,1.926,1.79915626528529,1316.00023691716
"158","Core",201,"S0",20,821.53053,"",2.5,NA,0.734900000000001,0.5576,13.6643414033648,0.0008133152247,0.00142,33.2262196129073,1.154907619074,68.894,1.394,0.72099244538515,728.775514852886
"159","Core",203,"G1",1,17.94158,"",3,NA,1.5092,0.478400000000001,4.57757876564525,1.77621642e-05,0.00142,0.725634477981658,0.025222273164,68.4352,1.4352,0.0157343354047861,15.4901071315518
"160","Core",203,"G1",5,60.97782,"",3,NA,1.47488,0.42112,3.42635785798073,6.03680418e-05,0.00142,2.46620468120196,0.085722619356,68.26336,1.26336,0.0534613552621609,59.8525901326816
"161","Core",203,"G1",10,117.99117,"",3,NA,1.48173333333333,0.382266666666666,3.6184507169267,0.0001168112583,0.00142,4.77206918506593,0.165871986786,68.1468,1.1468,0.103427589074707,127.65174516809
"162","Core",203,"G2",1,73.16787,"",3,NA,1.12365,0.611350000000001,3.91260627113997,7.24361913e-05,0.00142,2.95922260762318,0.102859391646,68.83405,1.83405,0.0642074928270739,49.3463596974847
"163","Core",203,"G2",5,466.06474,"",3,NA,1.10443333333333,0.460566666666667,3.25253244441569,0.0004614040926,0.00142,18.8496578515135,0.655193811492,68.3817,1.3817,0.408692547459732,418.062997336221
"164","Core",203,"Y0",1,1134.05176,"",3,NA,0.138033333333333,0.977966666666667,44.990366088632,0.0011227112424,0.00142,45.8659191036565,1.594249964208,69.9339,2.9339,0.996925500360895,475.893374878727
"165","Core",203,"Y0",5,1995.719,"",3,NA,0.187733333333333,0.941933333333333,35.1700309147118,0.00197576181,0.00142,80.7154394854342,2.8055817702,69.8258,2.8258,1.75409914587432,869.910065557147
"166","Core",203,"Y0",10,2090.28293,"",3,NA,0.238233333333334,0.910433333333334,30.8871688002382,0.0020693801007,0.00142,84.540010564539,2.938519742994,69.7313,2.7313,1.83693661818554,943.023937051371
"167","Core",203,"Y0",15,2510.1087,"",3,NA,0.269333333333333,0.965,35.305176087229,0.002485007613,0.00142,101.519566069528,3.52871081046,69.895,2.895,2.20645634727846,1067.66708459459
"168","Core",203,"Y0",20,2029.54161,"",3,NA,0.2924,0.7816,29.7027403622852,0.0020092461939,0.00142,82.0833709580987,2.853129595338,69.3448,2.3448,1.78245452841801,1068.28015549331
"169","Core",203,"Y1",1,168.84911,"",3,NA,0.313066666666667,0.928933333333333,23.1433314886552,0.0001671606189,0.00142,6.82898249722252,0.237368078838,69.7868,2.7868,0.148397447011942,74.6413866696087
"170","Core",203,"Y1",5,156.4871,"",3,NA,0.353466666666667,0.893533333333334,20.8238203957382,0.000154922229,0.00142,6.32900977056444,0.21998956518,69.6806,2.6806,0.13750940900317,71.9491142244105
"171","Core",203,"Y1",10,141.49582,"",3,NA,0.388766666666667,0.909233333333333,21.6161438138879,0.0001400808618,0.00142,5.72269808357384,0.198914823756,69.7277,2.7277,0.124345538352768,63.9205599127486
"172","Core",203,"Y1",15,609.3133,"",3,NA,0.335319999999999,0.74988,45.710843373494,0.000603220167,0.00142,24.6432442612513,0.85657263714,69.24964,2.24964,0.535050779238022,334.42322849198
"173","Core",203,"Y2",1,447.60955,"",2.5,NA,1.6128,0.4348,2.0467036383079,0.0004431334545,0.00142,18.1032507813612,0.62924950539,68.587,1.087,0.392638361345609,509.89987705002
"174","Core",203,"Y2",5,438.35374,"",3,NA,1.29516666666667,0.301833333333333,3.3698312508051,0.0004339702026,0.00142,17.7289061106217,0.616237687692,67.9055,0.9055,0.384099296760163,601.277055113059
"175","Core",203,"Y2",10,408.73051,"",2.5,NA,1.52275,0.45975,3.42737929664214,0.0004046432049,0.00142,16.5308155836346,0.574593350958,68.649375,1.149375,0.358569919075954,440.221682224631
"176","Core",203,"Y2",15,548.8923,"",2.5,NA,1.48152,0.388080000000001,1.82918555106251,0.000543403377,0.00142,22.1995597700231,0.77163279534,68.4702,0.970200000000002,0.481392391317152,700.914002417716
"177","Core",203,"Y2",20,529.72695,"",3,NA,1.31,0.367666666666666,4.07990779869381,0.0005244296805,0.00142,21.424430782354,0.74469014631,68.103,1.103,0.464310445755029,595.973600831783
"178","Core",208,"PB0",1,1987.89272,"",3,NA,0.164566666666667,0.778433333333333,30.2485899310633,0.0019680137928,0.00142,80.3989111416463,2.794579585776,69.3353,2.3353,1.74584964507106,1050.65658112574
"179","Core",208,"PB0",5,1626.0814,"",3,NA,0.236966666666667,0.919366666666667,26.2143067412423,0.001609820586,0.00142,65.7657089199883,2.28594523212,69.7581,2.7581,1.42905846985412,726.391652350568
"180","Core",208,"PB0",10,3219.10902,"",2.5,NA,0.324533333333333,0.889466666666667,22.5033563978106,0.0031869179298,0.00142,130.194581151367,4.525423460316,69.7236666666667,2.22366666666667,2.82891227069361,1783.88504677424
"181","Core",208,"PB0",15,1278.62912,"",2.5,NA,0.318233333333334,0.849766666666666,24.4512777011982,0.0012658428288,0.00142,51.713247886939,1.797496816896,69.6244166666667,2.12441666666667,1.12346468873743,741.969207094675
"182","Core",208,"PB0",20,1891.15715,"",2,NA,0.353533333333334,0.756466666666667,20.4353663214423,0.0018722455785,0.00142,76.4865096229836,2.65858872147,69.5129333333333,1.51293333333333,1.66136471858657,1541.67259000413
"183","Core",208,"PB1",1,1339.81196,"",2,NA,0.258066666666667,0.659333333333333,24.1370360757851,0.0013264138404,0.00142,54.1877444566299,1.883507653368,69.3186666666667,1.31866666666667,1.17664697525317,1254.15157577462
"184","Core",208,"PB1",5,1806.46437,"",3,NA,0.399566666666667,0.872666666666666,20.1679261125105,0.0017883997263,0.00142,73.0611702044867,2.539527611346,69.618,2.618,1.5872296851095,850.652970497144
"185","Core",208,"PB1",10,1587.2619,"",3,NA,0.482933333333333,0.8466,16.0557491289199,0.001571389281,0.00142,64.1956817753328,2.23137277902,69.5398,2.5398,1.39445539670475,770.698115231066
"186","Core",208,"PB1",15,1985.66617,"",3,NA,0.43,0.831133333333333,16.6900093370682,0.0019658095083,0.00142,80.3088599060835,2.791449501786,69.4934,2.4934,1.74433552489336,982.277828917064
"187","Core",208,"PB1",20,1781.06565,"",3,NA,0.3368,0.818266666666667,20.7472178060413,0.0017632549935,0.00142,72.0339369882035,2.50382209077,69.4548,2.4548,1.56450476049868,895.065029751544
"188","Core",208,"PB2",1,934.84079,"",3,NA,0.3762,0.77516,13.5691600043807,0.0009254923821,0.00142,37.8089727129724,1.314199182582,69.32548,2.32548,0.821002959755912,496.196479998636
"189","Core",208,"PB2",5,849.56394,"",3,NA,0.664333333333333,0.695666666666666,6.3324001018071,0.0008410683006,0.00142,34.3600109975789,1.194316986852,69.087,2.087,0.745825657885181,502.973049028237
"190","Core",208,"PB2",10,139.74312,"",2.5,NA,1.08913333333333,0.581633333333334,3.95054842907605,0.0001383456888,0.00142,5.65181137518146,0.196450878096,68.9540833333333,1.45408333333333,0.122653300160847,118.812191895727
"191","Core",208,"PB2",15,30.45956,"",3,NA,1.28063333333333,0.497833333333332,3.26745925517674,3.01549644e-05,0.00142,1.23191530066756,0.042820049448,68.4935,1.4935,0.0267148000812577,25.2646060329447
"192","Core",215,"G1",1,54.67964,"",3,NA,1.1568,0.3788,6.62633944002765,5.41328436e-05,0.00142,2.21147925810464,0.076868637912,68.1364,1.1364,0.04792976466408,59.7007308836206
"193","Core",215,"G1",5,196.70765,"",3,NA,1.6595,0.471,6.63875417934274,0.0001947405735,0.00142,7.95570138877115,0.27653161437,68.413,1.413,0.172501752821918,172.515448046485
"194","Core",215,"G1",10,356.12646,"",3,NA,1.51666666666667,0.425000000000001,6.23131703886056,0.0003525651954,0.00142,14.4032820909617,0.500642577468,68.275,1.275,0.312234162246501,346.34558832473
"195","Core",215,"G2",1,44.16331,"",3,NA,0.93,0.651333333333332,4.17249496775955,4.37216769e-05,0.00142,1.7861537499926,0.062084781198,68.954,1.954,0.0387623733786188,27.9419738717939
"196","Core",215,"G2",5,90.31999,"",3,NA,1.41566666666667,0.492666666666667,2.81168067986619,8.94167901e-05,0.00142,3.65292793583166,0.126971841942,68.478,1.478,0.0792138996702975,75.7065286763817
"197","Core",215,"G2",10,375.73758,"",3,NA,1.51333333333333,0.408666666666666,5.34821655511311,0.0003719802042,0.00142,15.1964399301172,0.528211889964,68.226,1.226,0.329402345207747,380.106139806802
"198","Core",215,"S0",1,1840.41071,"",3,NA,0.254333333333333,0.970666666666666,22.0774919969092,0.0018220066029,0.00142,74.4341058492453,2.587249376118,69.912,2.912,1.61781690784571,778.188400467441
"199","Core",215,"S0",5,2689.91286,"",3,NA,0.305,0.886666666666667,19.5367091030918,0.0026630137314,0.00142,108.791617794099,3.781479498588,69.66,2.66,2.36362062778186,1246.44433979091
"200","Core",215,"S0",10,1963.85448,"",3,NA,0.479,0.831333333333333,13.9676247109349,0.0019442159352,0.00142,79.4267015740387,2.760786627984,69.494,2.494,1.72517640484621,971.251754834975
"201","Core",215,"S0",15,997.98533,"",1.5,NA,0.498666666666666,0.625333333333333,12.0257966616085,0.0009880054767,0.00142,40.3628088478218,1.402967776914,69.438,0.938,0.876616097911511,1312.63177662296
"202","Core",215,"S0",20,1635.6647,"",3,NA,0.427333333333333,0.800666666666667,21.1129180513328,0.001619308053,0.00142,66.1532986915046,2.29941743526,69.402,2.402,1.43666179396681,840.250914887806
"203","Core",215,"Y0",1,1023.663,"",3,NA,0.103666666666667,0.944,65.5078831739468,0.00101342637,0.00142,41.4013239990089,1.4390654454,69.832,2.832,0.899737989255351,445.214162989337
"204","Core",215,"Y0",5,1957.4179,"",3,NA,0.1996,1.1232,32.7070063694268,0.001937843721,0.00142,79.166378661102,2.75173808382,70.3696,3.3696,1.72193151980882,713.927492917385
"205","Core",215,"Y0",10,2093.97374,"",2.5,NA,0.119,0.704666666666666,36.5692340516322,0.0020730340026,0.00142,84.6892827572711,2.943708283692,69.2616666666667,1.76166666666667,1.83879763138056,1467.55381398043
"206","Core",215,"Y0",15,2591.43889,"",3,NA,0.222333333333333,0.984666666666667,30.969030969031,0.0025655245011,0.00142,104.808907920402,3.643044791562,69.954,2.954,2.27816281792572,1079.98208565269
"207","Core",215,"Y0",20,2087.24065,"",3,NA,0.260666666666667,0.857333333333333,NA,0.0020663682435,0.00142,84.416967707685,2.93424290577,69.572,2.572,1.83379564347853,1000.64036886768
"208","Core",215,"Y1",1,156.7372,"",3,NA,0.159,0.991333333333333,33.7627572360716,0.000155169828,0.00142,6.33912488768028,0.22034115576,69.974,2.974,0.137793826671556,64.8755996528784
"209","Core",215,"Y1",5,141.76661,"",3,NA,0.362333333333333,0.927666666666667,22.7820372398686,0.0001403489439,0.00142,5.73364999306523,0.199295500338,69.783,2.783,0.124594527754631,62.7558669685828
"210","Core",215,"Y1",10,257.83201,"",3,NA,0.323666666666667,0.940333333333333,21.6391509433962,0.0002552536899,0.00142,10.4278327763392,0.362460239658,69.821,2.821,0.226614787126785,112.579362028001
"211","Core",215,"Y1",15,532.03757,"",3,NA,0.367666666666667,0.816,26.402819192193,0.0005267171943,0.00142,21.5178821694399,0.747938415906,69.448,2.448,0.467341702178518,268.123040234233
"212","Core",215,"Y1",20,524.98376,"",2.5,NA,0.349666666666667,0.838,24.555130550474,0.0005197339224,0.00142,21.2325958269254,0.738022169808,69.595,2.095,0.461254126050136,308.955820450751
"213","Core",215,"Y2",1,464.0259,"",3,NA,0.970333333333333,0.501666666666667,4.96824034334765,0.000459385641,0.00142,18.7671984137667,0.65232761022,68.505,1.505,0.406985119009056,381.924740131464
"214","Core",215,"Y2",5,631.92135,"",3,NA,1.48333333333333,0.416,3.64689766679392,0.0006256021365,0.00142,25.5576108086754,0.88835503383,68.248,1.248,0.554013569845738,627.937515724577
"215","Core",215,"Y2",10,720.81823,"",3,NA,1.549,0.398666666666666,2.99358670856108,0.0007136100477,0.00142,29.152982069902,1.013326267734,68.196,1.196,0.631897914197749,747.590284151687
"216","Core",215,"Y2",15,550.03653,"",3,NA,1.413,0.378999999999999,3.22337061682948,0.0005445361647,0.00142,22.2458373408247,0.773241353874,68.137,1.137,0.482138265867926,600.226442917329
"217","Core",223,"CFL1",1,39.74128,"",2,NA,1.1225,0.347,2.17497664902373,3.93438672e-05,0.00142,1.60730788298037,0.055868291424,68.694,0.693999999999999,0.0348666082422076,70.8750838942046
"218","Core",223,"CFL1",5,29.55666,"",1.5,NA,1.6235,0.297000000000001,20.4544754749515,2.92610934e-05,0.00142,1.19539815055203,0.041550752628,68.9455,0.445500000000001,0.0259416853737945,82.0245082797979
"219","Core",223,"CFL2",1,24.69364,"",3,NA,1.111,0.769333333333333,1.61189526990625,2.44467036e-05,0.00142,0.99871675576326,0.034714319112,69.308,2.308,0.0216860287620397,13.2071832694777
"220","Core",223,"CFL2",5,10.05752,"",2.5,NA,2.3295,0.15,3.30164784409548,9.9569448e-06,0.00142,0.406769263074383,0.014138861616,67.875,0.375000000000001,0.00881228326135366,33.3164129567626
"221","Core",223,"PB0",1,2577.56239,"",3,NA,0.311333333333334,0.805333333333333,12.4833801152312,0.0025517867661,0.00142,104.24768271985,3.623537207862,69.416,2.416,2.26401436906071,1316.35869072219
"222","Core",223,"PB0",5,1288.51235,"",3,NA,0.351,0.828666666666666,10.3840977326845,0.0012756272265,0.00142,52.1129681145791,1.81139066163,69.486,2.486,1.131897840573,639.324088720183
"223","Core",223,"PB0",10,1691.2782,"",3,NA,0.417,0.742333333333333,22.1635676016388,0.001674365418,0.00142,68.4025472549663,2.37759889356,69.227,2.227,1.4850930058326,937.789957163192
"224","Core",223,"PB0",15,781.44453,"",3,NA,0.228333333333333,0.806333333333334,27.5090858261112,0.0007736300847,0.00142,31.6049697740206,1.098554720274,69.419,2.419,0.686388871201633,398.582994084909
"225","Core",223,"PB0",20,1823.78985,"",2.5,NA,1.4584,0.3288,23.9203658569981,0.0018055519515,0.00142,73.7618869549391,2.56388377113,68.322,0.821999999999999,1.59912973068733,2750.60070617162
"226","Core",223,"PB1",1,1169.24101,"",3,NA,0.500666666666667,0.854333333333334,9.09390444810543,0.0011575485999,0.00142,47.2891233618275,1.643719011858,69.563,2.563,1.02725011262127,562.533393866082
"227","Core",223,"PB1",5,1564.3663,"",3,NA,0.567666666666666,0.801666666666666,38.0348837209302,0.001548722637,0.00142,63.2696854721044,2.19918614454,69.405,2.405,1.37404450091309,802.611859387609
"228","Core",223,"PB1",10,1270.34433,"",2.5,NA,0.846333333333333,0.550333333333333,4.58953319461347,0.0012576408867,0.00142,51.3781754314007,1.785850059114,68.8758333333333,1.37583333333333,1.11484841847559,1141.88583641726
"229","Core",223,"PB1",15,2332.9596,"",3,NA,0.342333333333333,0.691333333333333,14.865253668361,0.002309630004,0.00142,94.3548963635476,3.27967460568,69.074,2.074,2.04804467887009,1389.93285982601
"230","Core",223,"PB1",20,359.50813,"",3,NA,1.357,0.293999999999999,19.6067843204634,0.0003559130487,0.00142,14.5400513356523,0.505396529154,67.882,0.881999999999998,0.315000423321997,506.319786329031
"231","Core",223,"PB2",1,437.14368,"",3,NA,0.305333333333333,0.961,13.9387308533917,0.0004327722432,0.00142,17.6799660921603,0.614536585344,69.883,2.883,0.38425425032992,186.720935145061
"232","Core",223,"PB2",5,1313.8195,"",3,NA,1.031,0.705666666666666,2.41123305358296,0.001300681305,0.00142,53.1364978471586,1.8469674531,69.117,2.117,1.15344745733708,766.708017377798
