"","type","doy","site","sedDepth","ch4_ppm","omit","ch4_sedvol","X","bulk_density","porosity","orgmatter","pch4_head","tKH_ch4","ch4_head","ch4_aq","vol_poresol","vol_porewater","ch4_tot_umol","ch4_porewater"
"233","Core",223,"PB2",10,749.21893,"",3,NA,0.7808,0.3884,6.48053800692889,0.0007417267407,0.00142,30.3016282381221,1.053251971794,68.1652,1.1652,0.656762656634294,797.695827300878
"234","Core",223,"PB2",15,154.79741,"",3,NA,1.57833333333333,0.341333333333332,1.03784331097329,0.0001532494359,0.00142,6.26067145693204,0.217614198978,68.024,1.024,0.13566413343036,187.658795367674
"235","Core",229,"G1",1,25.28734,"",3,NA,1.49156666666667,0.388433333333334,1.33803453575625,2.50344666e-05,0.00142,1.02272853117979,0.035548942572,68.1653,1.1653,0.022166796107259,26.9211904815625
"236","Core",229,"G1",5,361.75613,"",3,NA,1.3983,0.353033333333334,11.4222019800081,0.0003581385687,0.00142,14.6309701012517,0.508556767554,68.0591,1.0591,0.317060182572588,423.950650104543
"237","Core",229,"G1",10,508.35063,"",3,NA,1.39516,0.39884,1.47447689123938,0.0005032671237,0.00142,20.5598806811717,0.714639315654,68.19652,1.19652,0.445640741693139,527.0010230181
"238","Core",229,"G1",15,846.95372,"",3,NA,1.38926666666667,0.3504,1.26143172500787,0.0008384841828,0.00142,34.2544425009851,1.190647539576,68.0512,1.0512,0.742300893073376,1000.0602852707
"239","Core",229,"G1",20,814.12796,"",3,NA,1.5365,0.4065,1.44107949955241,0.0008059866804,0.00142,32.9268279195518,1.144501086168,68.2195,1.2195,0.713723828515514,828.00740552993
"240","Core",229,"G2",1,70.38335,"",3,NA,0.960933333333333,0.6194,1.47316730971588,6.96795165e-05,0.00142,2.84660467115217,0.09894491343,68.8582,1.8582,0.061766363792389,46.8465682485511
"241","Core",229,"G2",5,285.20498,"",3,NA,2.225,0.6075,1.32744360054992,0.0002823529302,0.00142,11.5349131336298,0.400941160884,68.8225,1.8225,0.250273212499855,193.578563002565
"242","Core",229,"G2",10,595.59245,"",3,NA,1.889,0.467,2.5809445614536,0.0005896365255,0.00142,24.0883142145545,0.83728386621,68.401,1.401,0.52229166069952,526.845254766459
"243","Core",229,"S0",1,1109.59145,"",3,NA,0.12216,0.79744,18.6125852918878,0.0010984955355,0.00142,44.8766392142532,1.55986366041,69.39232,2.39232,0.974578069356406,572.333734748966
"244","Core",229,"S0",5,2324.07395,"",3,NA,0.2068,0.870533333333334,21.113074204947,0.0023008332105,0.00142,93.995522551471,3.26718315891,69.6116,2.6116,2.042000635036,1097.10348694334
"245","Core",229,"S0",10,2162.79233,"",3,NA,0.337266666666667,0.833733333333334,16.1150083983796,0.0021411644067,0.00142,87.4726018200339,3.040453457514,69.5012,2.5012,1.89995813109177,1066.5278156698
"246","Core",229,"S0",15,2276.37263,"",2.5,NA,0.3668,0.804866666666666,14.7828457205161,0.0022536089037,0.00142,92.0662764963724,3.200124643254,69.5121666666667,2.01216666666667,1.99977063461835,1395.2920842584
"247","Core",229,"S0",20,2838.56531,"",3,NA,0.301333333333333,0.644,14.8766729344099,0.0028101796569,0.00142,114.803760702162,3.990455112798,68.932,1.932,2.49133616362267,1816.57411873347
"248","Core",229,"Y0",1,1298.1368,"",2.5,NA,0.1458,0.974866666666667,30.1429300663604,0.001285155432,0.00142,52.5022221686596,1.82492071344,69.9371666666667,2.43716666666667,1.1411758131937,655.769879484364
"249","Core",229,"Y0",5,1675.8233,"",3,NA,0.198833333333334,0.968833333333333,27.7020285999335,0.001659065067,0.00142,67.7774847858996,2.35587239514,69.9065,2.9065,1.47312304140605,709.952251302068
"250","Core",229,"Y0",10,2186.80077,"",3,NA,0.202966666666667,0.8777,NA,0.0021649327623,0.00142,88.4436061477773,3.074204522466,69.6331,2.6331,1.92145442343955,1023.78099464903
"251","Core",229,"Y0",15,2549.71428,"",3,NA,0.230066666666666,0.884933333333334,34.4589739905159,0.0025242171372,0.00142,103.121385662254,3.584388334824,69.6548,2.6548,2.24040979913309,1183.81943924018
"252","Core",229,"Y0",20,2154.82813,"",3,NA,0.2524,0.752933333333333,30.0597557807223,0.0021332798487,0.00142,87.1504953996662,3.029257385154,69.2588,2.2588,1.89222749167715,1177.84109737821
"253","Core",229,"Y1",1,1818.94174,"",3,NA,0.295566666666667,0.932433333333333,16.3559620119592,0.0018007523226,0.00142,73.5658085845254,2.557068298092,69.7973,2.7973,1.59865126885108,801.027670091757
"254","Core",229,"Y1",5,1582.41868,"",3,NA,0.330033333333333,0.901966666666667,16.1935021010556,0.0015665944932,0.00142,63.9998011775008,2.224564180344,69.7059,2.7059,1.39056998824178,720.680392773442
"255","Core",229,"Y1",10,1980.58417,"",3,NA,0.439633333333333,0.850366666666667,15.0956181297997,0.0019607783283,0.00142,80.1033220205069,2.784305226186,69.5511,2.5511,1.7400318271034,957.371318346512
"256","Core",229,"Y1",15,1530.58695,"",2.5,NA,0.2116,0.6952,54.2134831460674,0.0015152810805,0.00142,61.9035036194576,2.15169913431,69.238,1.738,1.34401543436431,1087.42320004645
"257","Core",229,"Y1",20,1018.90865,"",2,NA,0.30772,0.74668,31.6514351911443,0.0010087195635,0.00142,41.2090376852956,1.43238178017,69.49336,1.49336,0.895074140809307,841.571206231546
"258","Core",229,"Y2",1,857.93887,"",3,NA,0.865,0.729333333333333,2.60606530675559,0.0008493594813,0.00142,34.6987291014851,1.206090463446,69.188,2.188,0.753299759745685,484.275082339798
"259","Core",229,"Y2",5,924.89514,"",3,NA,1.11546666666667,0.605533333333334,1.5112520948049,0.0009156461886,0.00142,37.4067279527039,1.300217587812,68.8166,1.8166,0.811606760951261,629.813593445968
"260","Core",229,"Y2",10,745.94952,"",3,NA,1.6694,0.4216,0.990218088518288,0.0007384900248,0.00142,30.1693992695107,1.048655835216,68.2648,1.2648,0.654001149545748,731.346127362471
"261","Core",229,"Y2",15,613.5681,"",3,NA,1.11932,0.74148,5.9234463687964,0.000607432419,0.00142,24.8153266295219,0.86255403498,69.22444,2.22444,0.538765271932069,340.610133868735
"262","Core",229,"Y2",20,743.6055,"",3,NA,0.736066666666667,0.599933333333334,10.4290339989207,0.000736169445,0.00142,30.0745970431138,1.0453606119,68.7998,1.7998,0.652505329650874,511.127148966492
"263","Core",237,"CFL1",1,37.33175,"",3,NA,1.54763333333333,0.3237,0.969869390922021,3.69584325e-05,0.00142,1.5098561510966,0.05248097415,67.9711,0.9711,0.0327146930809791,47.7335261186416
"264","Core",237,"CFL1",5,76.03019,"",3,NA,1.6493,0.3067,1.67138810198301,7.52698881e-05,0.00142,3.07498710991431,0.106883241102,67.9201,0.920100000000001,0.0666215978002181,102.626759150954
"265","Core",237,"CFL1",10,173.18691,"",3,NA,1.3326,0.3044,0.796070034009301,0.0001714550409,0.00142,7.00442174162512,0.243466158078,67.9132,0.9132,0.151753677557725,235.544158852531
"266","Core",237,"CFL1",15,173.50249,"",3,NA,1.52123333333333,0.368766666666667,0.998541952016974,0.0001717674651,0.00142,7.01718515089908,0.243909800442,68.1063,1.1063,0.152077301050985,194.615226397959
"267","Core",237,"CFL2",1,61.06293,"",3,NA,1.44396666666667,0.283033333333333,1.10015616623546,6.04523007e-05,0.00142,2.46964689478745,0.085842266994,67.8491,0.8491,0.0535004131133715,89.3446624514482
"268","Core",237,"CFL2",5,247.28824,"",3,NA,1.37253333333333,0.232466666666667,2.06398599698547,0.0002448153576,0.00142,10.001397476889,0.347637807792,67.6974,0.697400000000002,0.216609369111159,440.831457173279
"269","Core",237,"CFL2",10,206.87236,"",3,NA,1.52973333333333,0.301266666666667,1.67269538528992,0.0002048036364,0.00142,8.36680587537071,0.290821163688,67.9038,0.9038,0.181267556368492,284.296724756465
"270","Core",237,"CFL2",15,373.67563,"",3,NA,1.5298,0.293866666666667,0.972949389179755,0.0003699388737,0.00142,15.1130458248113,0.525313200654,67.8816,0.881600000000002,0.32741375304466,526.512580346127
"271","Core",237,"PB0",1,2597.68689,"",3,NA,0.261333333333334,0.948,16.5208024774472,0.0025717100211,0.00142,105.061603848989,3.651828229962,69.844,2.844,2.28325380327401,1124.96967074452
"272","Core",237,"PB0",5,2627.07034,"",3,NA,0.201966666666667,0.967366666666667,17.348307073416,0.0026007996366,0.00142,106.249996643941,3.693135483972,69.9021,2.9021,2.30929514911354,1114.64987318986
"273","Core",237,"PB0",10,2053.11119,"",3,NA,0.202433333333333,0.814233333333333,17.7469899389741,0.0020325800781,0.00142,83.0366259044048,2.886263710902,69.4427,2.4427,1.80343718886711,1036.9440118393
"274","Core",237,"PB0",15,644.53505,"",3,NA,0.3441,0.847233333333334,15.3429951690821,0.0006380896995,0.00142,26.0677629588716,0.90608737329,69.5417,2.5417,0.566244367998754,312.718809820072
"275","Core",237,"PB0",20,1001.83456,"",3,NA,0.3463,0.766033333333334,16.649033375012,0.0009918162144,0.00142,40.5184882250941,1.408379024448,69.2981,2.2981,0.879800174487023,538.153621217998
"276","Core",237,"PB1",1,32.57239,"",3,NA,1.04233333333333,0.583666666666667,1.49456083153105,3.22466661e-05,0.00142,1.31736721148667,0.045790265862,68.751,1.751,0.0285796654807717,23.0179417130442
"277","Core",237,"PB1",5,717.95029,"",3,NA,0.6714,0.655933333333333,3.99620360657375,0.0007107707871,0.00142,29.0369902706969,1.009294517682,68.9678,1.9678,0.630162737496887,451.032194580171
"278","Core",237,"PB1",10,1630.13113,"",3,NA,0.477266666666667,0.584733333333334,8.67224032875161,0.0016138298187,0.00142,65.9294973775554,2.291638342554,68.7542,1.7542,1.43031694163165,1149.84784243382
"279","Core",237,"PB1",15,1969.15467,"",3,NA,0.656,0.73,5.52887072049053,0.0019494631233,0.00142,79.6410639994133,2.768237635086,69.19,2.19,1.72899088925815,1110.49114028793
"280","Core",237,"PB1",20,1810.80522,"",3,NA,0.676866666666667,0.681133333333334,7.95347686216283,0.0017926971678,0.00142,73.2367328039761,2.545629978276,69.0434,2.0434,1.5895810053561,1095.14310878036
"281","Core",237,"PB2",1,169.44074,"",3,NA,1.01393333333333,0.423066666666667,4.95975071410023,0.0001677463326,0.00142,6.8529105529572,0.238199792292,68.2692,1.2692,0.148555924473245,165.544450111613
"282","Core",237,"PB2",5,224.37325,"",3,NA,1.06073333333333,0.3486,0.812285823074017,0.0002221295175,0.00142,9.07461695886305,0.31542391485,68.0458,1.0458,0.196647133505361,266.308407695033
"283","Core",237,"PB2",10,21.59257,"",3,NA,0.78816,0.87064,0.6277878737816,2.13766443e-05,0.00142,0.873296179056271,0.030354834906,69.61192,2.61192,0.0189718852220951,10.191736701652
"284","Core",243,"G1",1,97.92894,"",3,NA,1.3291,0.463966666666667,4.56084600958534,9.69496506e-05,0.00142,3.96066652191151,0.137668503852,68.3919,1.3919,0.0858753709097858,87.1952015829744
"285","Core",243,"G1",5,70.63161,"",3,NA,1.44916666666667,0.4189,4.23734811843812,6.99252939e-05,0.00142,2.85664537077304,0.099293917338,68.2567,1.2567,0.0619245041962654,69.697723141349
"286","Core",243,"G1",10,32.6109,"",3,NA,1.44323333333333,0.3623,3.65868163760498,3.2284791e-05,0.00142,1.31892472112334,0.04584440322,68.0869,1.0869,0.0285830096556666,37.2353249251761
"287","Core",243,"G1",15,98.42506,"",3,NA,1.5944,0.359933333333333,3.90657985378102,9.74408094e-05,0.00142,3.98073174343694,0.138365949348,68.0798,1.0798,0.0862672420402009,113.124900323216
"288","Core",243,"S0",1,1384.9723,"",3,NA,0.20315,1.10185,17.6781002638522,0.001371122577,0.00142,56.0142223778261,1.94699405934,70.30555,3.30555,1.21822905455835,515.061313344389
"289","Core",243,"S0",5,1366.93109,"",2.5,NA,0.256366666666667,0.881133333333333,18.1677890011223,0.0013532617791,0.00142,55.2845584351573,1.921631726322,69.7028333333333,2.20283333333333,1.20120171012457,764.722005584312
"290","Core",243,"S0",10,1894.18861,"",3,NA,0.371033333333333,0.841633333333333,15.2551984877127,0.0018752467239,0.00142,76.6091148726117,2.662850347938,69.5249,2.5249,1.66405969464883,925.212485633127
"291","Core",243,"S0",15,1629.26709,"",3,NA,0.404633333333334,0.838833333333334,15.5687059437821,0.0016129744191,0.00142,65.8945518925783,2.290423675122,69.5165,2.5165,1.43130480176075,798.496748690782
"292","Core",243,"S0",20,692.60329,"",3,NA,0.3406,0.7827,16.4792075121247,0.0006856772571,0.00142,28.0118488331311,0.973661705082,69.3481,2.3481,0.60828533185118,364.044845396195
"293","Core",243,"Y0",1,1400.57625,"",3,NA,0.1641,0.979666666666667,29.0055248618785,0.0013865704875,0.00142,56.6453130684287,1.96893009225,69.939,2.939,1.23123266124545,586.705444438371
"294","Core",243,"Y0",5,2029.72813,"",3,NA,0.192666666666667,0.964333333333333,31.4415437003405,0.0020094308487,0.00142,82.0909146272088,2.853391805154,69.893,2.893,1.78418256987873,863.942666248279
"295","Core",243,"Y0",10,2233.89233,"",3,NA,0.26908,1.10892,27.8098696154481,0.0022115534067,0.00142,90.34819089215,3.140405837514,70.32676,3.32676,1.96501026873017,825.401000836857
"296","Core",243,"Y0",15,2037.39187,"",3,NA,0.254433333333334,0.9209,35.6249101107435,0.0020170179513,0.00142,82.4008691559787,2.864165490846,69.7627,2.7627,1.7905459911909,908.596579280952
"297","Core",243,"Y0",20,5.49208,"",3,NA,0.2707,0.901633333333334,35.9736417428725,5.4371592e-06,0.00142,0.22212328032612,0.007720766064,69.7049,2.7049,0.00482622551165691,2.50219125094485
"298","Core",243,"Y1",1,1198.78408,"",3,NA,0.366833333333333,0.962133333333333,19.0500881468423,0.0011867962392,0.00142,48.4839718744683,1.685250659664,69.8864,2.8864,1.05375052599763,511.436587308298
"299","Core",243,"Y1",5,2282.73495,"",3,NA,0.4408,0.866266666666667,21.0880689469432,0.0022599076005,0.00142,92.3235960162782,3.20906879271,69.5988,2.5988,2.00563788156143,1082.95459450654
"300","Core",243,"Y1",10,2176.18173,"",3,NA,0.4763,0.863266666666667,20.6853719129037,0.0021544199127,0.00142,88.0141266065626,3.059276276034,69.5898,2.5898,1.91199143080452,1036.03146772147
"301","Core",243,"Y1",15,1669.8156,"",3,NA,0.37908,0.85888,43.3717918530728,0.001653117444,0.00142,67.5345076203784,2.34742677048,69.57664,2.57664,1.46706768433402,799.066214609051
"302","Core",243,"Y2",1,158.55131,"",2.5,NA,1.31336666666667,0.497866666666666,3.12055617001106,0.0001569657969,0.00142,6.41249527996743,0.222891431598,68.7446666666667,1.24466666666666,0.139114674135449,157.627428087502
"303","Core",243,"Y2",5,312.11783,"",3,NA,1.33383333333333,0.45,2.80777537796975,0.0003089966517,0.00142,12.6233842638618,0.438775245414,68.35,1.35,0.273682468393003,286.586184299081
"304","Core",243,"Y2",10,503.334,"",3,NA,1.57366666666667,0.372666666666666,2.3286180631121,0.00049830066,0.00142,20.3569866388813,0.7075869372,68.118,1.118,0.441187401021816,558.644617439865
"305","Core",243,"Y2",15,1094.88095,"",3,NA,1.3718,0.378999999999999,3.10336176618162,0.0010839321405,0.00142,44.2816834752186,1.53918363951,68.137,1.137,0.959725352359464,1194.78700448577
"306","Core",257,"G1",1,16.03267,"",2.5,NA,1.1296,0.588,1.59043311985918,1.58723433e-05,0.00142,0.648429966931686,0.022538727486,68.97,1.47,0.0140723208236231,13.4827510277053
"307","Core",257,"G1",5,25.84112,"",1.75,NA,1.19316,0.481320000000001,1.53861524627834,2.55827088e-05,0.00142,1.0451257705097,0.036327446496,69.09231,0.842310000000002,0.022685913675084,37.9053545685898
"308","Core",257,"G1",10,155.56017,"",3,NA,1.44516,0.4958,1.52035996758054,0.0001540045683,0.00142,6.29152074414227,0.218686486986,68.4874,1.4874,0.13643395405193,129.561650243047
"309","Core",257,"G1",15,11.86699,"",2.5,NA,0.958254545454545,0.408581818181819,2.53822176042747,1.17483201e-05,0.00142,0.479951993852468,0.016682614542,68.5214545454545,1.02145454545455,0.0104085046002483,14.3900417891028
"310","Core",257,"G1",20,19.39057,"",3,NA,1.51431111111111,0.414,1.39556840645561,1.91966643e-05,0.00142,0.784237850831243,0.027259263306,68.242,1.242,0.0169997983970329,19.3619287349375
"311","Core",257,"G2",1,426.17493,"",2.5,NA,1.15464,0.531399999999999,2.37127845884413,0.0004219131807,0.00142,17.2363427780285,0.599116716594,68.8285,1.3285,0.373980826156779,396.810083641457
"312","Core",257,"G2",5,324.52507,"",3,NA,1.14136666666667,0.470933333333334,NA,0.0003212798193,0.00142,13.1251862857904,0.456217343406,68.4128,1.4128,0.284590484718654,284.653713286578
"313","Core",257,"G2",10,412.93892,"",3,NA,1.21453333333333,0.440600000000001,1.8574453069866,0.0004088095308,0.00142,16.7010217412574,0.580509533736,68.3218,1.3218,0.362071700412433,387.297800229329
"314","Core",257,"G2",15,176.04117,"",2.75,NA,1.47443333333333,0.4248,1.72607192729437,0.0001742807583,0.00142,7.11986026293283,0.247478676786,68.4182,1.1682,0.154379677327016,186.739388002972
"315","Core",257,"G2",20,96.61114,"",3,NA,NA,NA,NA,9.56450286e-05,0.00142,3.90736903556504,0.135815940612,NA,NA,NA,NA
"316","Core",257,"S0",1,1375.62708,"",3,NA,0.285266666666667,0.818866666666667,15.421686746988,0.0013618708092,0.00142,55.6362615830508,1.933856549064,69.4566,2.4566,1.20836720146545,690.802252289142
"317","Core",257,"S0",5,2100.38249,"",3,NA,0.353066666666666,0.777100000000001,12.6334687706699,0.0020793786651,0.00142,84.9484801055963,2.952717704442,69.3313,2.3313,1.84463100500507,1112.03414795741
"318","Core",257,"S0",10,2122.4448,"",2.5,NA,0.3887,0.84615,23.7033861980283,0.002101220352,0.00142,85.8407745857882,2.98373289984,69.615375,2.115375,1.86485451844116,1236.93386096152
"319","Core",257,"S0",15,1769.46571,"",1.5,NA,0.293933333333333,0.894533333333333,47.6415094339623,0.0017517710529,0.00142,71.5647856421951,2.487514895118,69.8418,1.3418,1.55527793274339,1624.20905742307
"320","Core",257,"S0",20,1852.98195,"",2,NA,0.33395,0.82235,33.2846908994428,0.0018344521305,0.00142,74.9425407348564,2.60492202531,69.6447,1.6447,1.62817138716704,1388.76450276902
"321","Core",257,"Y0",1,2145.69102,"",3,NA,0.194,0.8662,22.3177441540578,0.0021242341098,0.00142,86.7809514662383,3.016412435916,69.5986,2.5986,1.88522886316879,1018.01864425671
"322","Core",257,"Y0",5,2383.05962,"",3,NA,0.21652,0.93688,26.512153759186,0.0023592290238,0.00142,96.3811561388612,3.350105213796,69.81064,2.81064,2.09449400754374,1044.41571306134
"323","Core",257,"Y0",10,2897.26762,"",3,NA,0.247133333333333,0.8503,25.891181988743,0.0028682949438,0.00142,117.177933995326,4.072978820196,69.5509,2.5509,2.54537844612817,1400.58714392799
"324","Core",257,"Y0",15,2834.06635,"",3,NA,0.1669,0.818733333333333,27.0123949280524,0.0028057256865,0.00142,114.621803455863,3.98413047483,69.4562,2.4562,2.48947602270654,1423.42469378592
"325","Core",257,"Y0",20,2751.08098,"",3,NA,0.184366666666666,0.779733333333334,36.8148395721925,0.0027235701702,0.00142,111.26551902383,3.867469641684,69.3392,2.3392,2.41612823862158,1451.57456314947
"326","Core",257,"Y1",1,2510.37618,"",3,NA,0.318166666666666,0.903966666666667,18.6381446574182,0.0024852724182,0.00142,101.530384108417,3.529086833844,69.7119,2.7119,2.20604529394371,1140.74168345116
"327","Core",257,"Y1",5,2442.31803,"",3,NA,0.453133333333333,0.803900000000001,12.3096166580826,0.0024178948497,0.00142,98.7778205021097,3.433410686574,69.4117,2.4117,2.14520706886398,1249.53613850172
"328","Core",257,"Y1",10,1678.76397,"",3,NA,0.4293,0.8231,15.9399906235349,0.0016619763303,0.00142,67.8964180983707,2.360006389026,69.4693,2.4693,1.47467622602806,838.648510817332
"329","Core",257,"Y1",15,544.27393,"",2.75,NA,0.282933333333333,0.6889,31.4498314149518,0.0005388311907,0.00142,22.0127730709656,0.765140290794,69.144475,1.894475,0.477857879311731,354.889096425225
"330","Core",257,"Y1",20,610.77485,"",2.75,NA,0.33852,0.78828,34.0358872116206,0.0006046671015,0.00142,24.7023556143927,0.85862728413,69.41777,2.16777,0.536478557930715,347.637550619038
"331","Core",270,"G1",1,1.49974,"",3,NA,1.19776666666667,0.307533333333333,2.78516445066482,1.4847426e-06,0.00142,0.0606559206049976,0.002108334492,67.9226,0.922599999999999,0.00131415528262627,2.01886446765051
"332","Core",270,"G1",5,1.28256,"",3,NA,1.17193333333333,0.2668,2.94428420481482,1.2697344e-06,0.00142,0.0518722295405508,0.001803022848,67.8004,0.8004,0.00112362980415456,1.99120922457326
"333","Core",270,"G1",10,1.59699,"",3,NA,1.19143333333333,0.316399999999999,2.93373087308732,1.5810201e-06,0.00142,0.0645891278801493,0.002245048542,67.9492,0.949199999999998,0.00139943083915305,2.08928022130282
"334","Core",270,"G1",15,1.4235,"",3,NA,1.1986,0.252,4.1180910844586,1.409265e-06,0.00142,0.0575724478784416,0.0020011563,67.756,0.756,0.00124701617783163,2.34029232331038
"335","Core",270,"G2",1,1.58044,"",3,NA,0.766066666666667,0.443566666666667,3.5476004233194,1.5646356e-06,0.00142,0.0639197748682854,0.002221782552,68.3307,1.3307,0.00138577580335165,1.47233149256279
"336","Core",270,"G2",5,1.4385,"",3,NA,1.25143333333333,0.448266666666666,3.89972899728996,1.424115e-06,0.00142,0.0581791122396475,0.0020222433,68.3448,1.3448,0.00126134719268279,1.32596681026111
"337","Core",270,"G2",10,1.67603,"",3,NA,0.877533333333333,0.395233333333333,4.43408629138281,1.6592697e-06,0.00142,0.067785844620797,0.002356162974,68.1857,1.1857,0.00146925025463221,1.75346089851286
"338","Core",270,"G2",15,1.28259,"",3,NA,1.2567,0.417966666666667,5.0692370350258,1.2697641e-06,0.00142,0.0518734428692732,0.001803065022,68.2539,1.2539,0.00112447377665055,1.26847374184093
"339","Core",270,"S0",1,3578.96431,"",3,NA,0.208766666666667,0.837266666666666,22.5516322451699,0.0035431746669,0.00142,144.748673126995,5.031308026998,69.5118,2.5118,3.14408257931102,1757.35178736294
"340","Core",270,"S0",5,2195.54109,"",3,NA,0.284566666666667,0.663266666666666,13.1660692951015,0.0021735856791,0.00142,88.7971021910797,3.086491664322,68.9898,1.9898,1.9271486531584,1363.90778654348
"341","Core",270,"S0",10,2496.43845,"",3,NA,0.353233333333333,0.7724,14.4712820561838,0.0024714740655,0.00142,100.966682503943,3.50949317301,69.3172,2.3172,2.19241202679083,1329.845708254
"342","Core",270,"S0",15,1928.25877,"",3,NA,0.327533333333333,0.716033333333334,15.3289949385394,0.0019089761823,0.00142,77.9870583294506,2.710746178866,69.1481,2.1481,1.69296919086254,1108.83794116636
"343","Core",270,"S0",20,2084.83244,"",3,NA,0.399533333333334,0.774733333333333,18.3883773967396,0.0020639841156,0.00142,84.319569362265,2.930857444152,69.3242,2.3242,1.83095358599214,1107.20657175499
"344","Core",270,"Y0",1,356.30832,"",3,NA,0.162433333333333,0.891933333333334,42.2511549769005,0.0003527452368,0.00142,14.4106372896769,0.500898236256,69.6758,2.6758,0.313095266398144,164.119409707689
"345","Core",270,"Y0",5,1099.37252,"",3,NA,0.155766666666667,0.6519,49.4064321174185,0.0010883787948,0.00142,44.4633418382093,1.545497888616,68.9557,1.9557,0.964927767749905,694.959466805947
"346","Core",270,"Y0",10,789.60343,"",2.5,NA,0.20104,0.89972,61.5943491422805,0.0007817073957,0.00142,31.9349506977968,1.110024501894,69.7493,2.2493,0.693921955908011,432.529889940983
"347","Core",270,"Y0",15,1307.01601,"",2.5,NA,0.1566,0.65204,62.557743739363,0.0012939458499,0.00142,52.8613355195039,1.837403106858,69.1301,1.6301,1.14749850877032,990.506704251615
"348","Core",270,"Y1",1,85.53171,"",3,NA,0.317833333333333,0.841166666666667,17.0215077123615,8.46763929e-05,0.00142,3.45926934733332,0.120240477918,69.5235,2.5235,0.0751401162548385,41.8012097727905
"349","Core",270,"Y1",5,226.56697,"",3,NA,0.321133333333333,0.8638,18.3342063907805,0.0002243013003,0.00142,9.16334040836069,0.318507846426,69.5914,2.5914,0.199062058182464,107.796147563277
"350","Core",270,"Y1",10,1.55063,"",3,NA,0.3654,0.887633333333333,20.3171364985163,1.5351237e-06,0.00142,0.0627141305611155,0.002179875654,69.6629,2.6629,0.00136254155783935,0.717735410529065
"351","Core",270,"Y1",15,1.75715,"",3,NA,0.246533333333334,0.546866666666666,32.3918679219539,1.7395785e-06,0.00142,0.0710666854861986,0.00247020147,68.6406,1.6406,0.00154148579134565,1.32592502188863
